timestamp,open,high,low,close,volume
2025-01-20 13:15:00,21872.73522055875,21887.41979098703,21785.340617139074,21842.288129643595,6048860
2025-01-20 13:20:00,21842.288129643595,21860.88206301428,21828.02347844964,21855.661918561702,1589699
2025-01-20 13:25:00,21855.661918561702,21905.97572184195,21854.183789757735,21904.432541148675,1401937
2025-01-20 13:30:00,21904.432541148675,21944.538733105263,21810.004356074114,21882.976100605618,3731880
2025-01-20 13:35:00,21882.976100605618,21904.779824658508,21827.153336002764,21870.907871384643,4055656
2025-01-20 13:40:00,21870.907871384643,21882.161097247765,21859.128711858084,21873.54939657265,3011922
2025-01-20 13:45:00,21873.54939657265,21878.710249564614,21854.313059143038,21862.88634896247,5686898
2025-01-20 13:50:00,21862.88634896247,21889.45805466548,21784.88285039785,21829.174103651792,2353125
2025-01-20 13:55:00,21829.174103651792,21834.34434166911,21816.790429251454,21831.124653077728,5969601
2025-01-20 14:20:00,21833.810199860283,21919.71940246246,21798.330544984692,21817.00393342137,2077965
2025-01-20 14:45:00,21807.502922861433,21849.93053735644,21791.898657787795,21836.695673315822,6728141
2025-01-20 15:05:00,21812.421869350896,21854.060632724242,21776.987335322436,21830.058430143134,7152145
2025-01-21 09:50:00,21831.667250775005,21848.286423768845,21782.120478303023,21842.53308946319,3056618
2025-01-21 10:00:00,21816.776320431796,21883.57972708965,21801.506091261752,21831.656503641196,3159704
2025-01-21 10:15:00,21828.41309101856,21892.70714359512,21816.27574194318,21854.358766618574,3282919
2025-01-21 10:20:00,21854.358766618574,21932.009082254393,21817.366416356064,21836.722193373407,3664951
2025-01-21 10:25:00,21836.722193373407,21868.18427903954,21791.29971387704,21858.384451417387,3067829
2025-01-21 10:30:00,21858.384451417387,21875.297802186215,21831.50258205722,21867.926302850963,2009732
2025-01-21 10:35:00,21867.926302850963,21903.650316314222,21798.081479988257,21886.49626583228,3176710
2025-01-21 10:40:00,21886.49626583228,21972.219863009737,21845.313421843643,21928.82805105673,2264149
2025-01-21 10:45:00,21928.82805105673,21930.2322881046,21865.790159141085,21923.840624019904,1987191
2025-01-21 10:50:00,21923.840624019904,21929.147500336112,21871.615500023512,21907.62338017439,975279
2025-01-21 10:55:00,21907.62338017439,21939.91398530678,21802.58412165758,21888.42277443472,2664647
2025-01-21 11:00:00,21888.42277443472,21926.77343173873,21845.36009699743,21870.863812719326,4841505
2025-01-21 11:05:00,21870.863812719326,21911.051601190225,21850.62334559406,21869.604499245666,6025788
2025-01-21 11:10:00,21869.604499245666,21951.798525986844,21846.996832506873,21877.564338635668,4086052
2025-01-21 11:15:00,21877.564338635668,21905.018935011867,21833.039434202088,21884.103031263872,1710411
2025-01-21 11:20:00,21884.103031263872,21937.7121795558,21817.326803511507,21902.776799062794,3025671
2025-01-21 11:25:00,21902.776799062794,21913.079067767263,21887.891595832574,21903.504680593705,1835003
2025-01-21 11:30:00,21903.504680593705,21938.305500992952,21871.339331669762,21936.007798951632,8492603
2025-01-21 11:35:00,21936.007798951632,21987.040093426538,21873.191893836607,21930.60326352083,2693548
2025-01-21 11:40:00,21930.60326352083,22022.183234901997,21892.647034790385,21991.182198910978,2553198
2025-01-21 11:45:00,21991.182198910978,22031.98981472773,21976.16834626947,22005.510477072778,5185730
2025-01-21 11:50:00,22005.510477072778,22027.298815737966,21951.553313372915,21986.93871899772,3205736
2025-01-21 11:55:00,21986.93871899772,22038.128321143144,21951.422866731977,21963.647833508094,5586259
2025-01-21 12:00:00,21963.647833508094,22031.57905179999,21920.354014129007,21974.78330170012,1864374
2025-01-21 12:05:00,21974.78330170012,22036.119487053766,21966.88560368081,21970.275254920594,3417809
2025-01-21 12:10:00,21970.275254920594,22030.77985299279,21949.513533616228,21986.53236348035,4212802
2025-01-21 12:15:00,21986.53236348035,22033.491093287295,21958.42449915616,21997.4632824861,882975
2025-01-21 12:20:00,21997.4632824861,22065.80993445652,21909.0595067876,21996.29256956354,2323703
2025-01-21 12:25:00,21996.29256956354,22013.220371371564,21926.81001934225,21977.99110363791,2405060
2025-01-21 12:30:00,21977.99110363791,21979.933674601212,21898.811338186402,21944.935430337766,3360557
2025-01-21 12:35:00,21944.935430337766,21995.177243890907,21807.078736293628,21935.50536865945,2799441
2025-01-21 12:40:00,21935.50536865945,21985.568677492865,21920.812297750224,21954.879979773206,3790574
2025-01-21 12:45:00,21954.879979773206,22058.654950890425,21925.594326414674,21960.058748770967,2907374
2025-01-21 12:50:00,21960.058748770967,22002.113368821683,21858.334552759887,21932.969606809973,5801955
2025-01-21 12:55:00,21932.969606809973,21943.975834997014,21890.851584582666,21937.23899768417,9391876
2025-01-21 13:00:00,21937.23899768417,21997.72867799389,21905.205172015918,21946.19443196358,1543742
2025-01-21 13:05:00,21946.19443196358,21971.67011038086,21859.06538996706,21927.117511251174,3309627
2025-01-21 13:10:00,21927.117511251174,21993.937109733575,21886.911844451337,21930.953386357494,5627469
2025-01-21 13:15:00,21930.953386357494,21942.113356566133,21899.529753577917,21932.679583111305,2300271
2025-01-21 13:20:00,21932.679583111305,21973.256013594448,21885.046886983007,21907.920533907105,3759970
2025-01-21 13:25:00,21907.920533907105,21916.412249158064,21849.022090245053,21916.25133616243,2703582
2025-01-21 13:30:00,21916.25133616243,21973.872410047647,21892.733947455006,21929.06145762475,1979364
2025-01-21 13:35:00,21929.06145762475,21968.23276232444,21860.755876804353,21953.410972517013,1966209
2025-01-21 13:40:00,21953.410972517013,21994.870268394006,21947.644297786628,21977.15262684475,950296
2025-01-21 13:45:00,21977.15262684475,21980.998867556358,21861.615376696853,21947.126393955685,3551918
2025-01-21 13:50:00,21947.126393955685,21967.829568902336,21875.82341541681,21926.837593778248,3670762
2025-01-21 13:55:00,21926.837593778248,21944.77302948434,21878.449786174995,21938.664278687076,2031086
2025-01-21 14:00:00,21938.664278687076,21957.08202613859,21910.526350620166,21950.466847798787,2842195
2025-01-21 14:05:00,21950.466847798787,21996.08131230218,21938.928479236853,21962.30109226646,1589416
2025-01-21 14:10:00,21962.30109226646,22067.22479814886,21955.043592602622,22048.132162310452,4266336
2025-01-21 14:15:00,22048.132162310452,22160.948147637035,22043.078108403995,22061.298989875275,2675654
2025-01-21 14:20:00,22061.298989875275,22141.326458442225,22060.245002906635,22087.060032199166,4805612
2025-01-21 14:25:00,22087.060032199166,22173.97032118397,22072.362745888975,22108.8006121408,2782720
2025-01-21 14:30:00,22108.8006121408,22228.531432986023,22053.50020190986,22123.798743291045,1994990
2025-01-21 14:35:00,22123.798743291045,22127.169069894404,22113.96663178264,22117.20364884557,2500597
2025-01-21 14:40:00,22117.20364884557,22174.148526546156,22053.7013090657,22134.595204856894,6948598
2025-01-21 14:45:00,22134.595204856894,22157.595132693223,22110.45474260589,22117.789126528205,9323385
2025-01-21 14:50:00,22117.789126528205,22162.97290711214,22091.074527476438,22112.951877596697,1538758
2025-01-21 14:55:00,22112.951877596697,22115.58891718054,22084.826056527247,22102.57994112031,5141520
2025-01-21 15:00:00,22102.57994112031,22112.058189578267,22064.459313691856,22104.849299548354,1878278
2025-01-21 15:05:00,22104.849299548354,22190.39157161135,22092.12509223963,22156.885257211852,2235684
2025-01-21 15:10:00,22156.885257211852,22180.4107995286,22078.243905096955,22115.635483593793,3629081
2025-01-21 15:15:00,22115.635483593793,22144.103193849074,22093.18133378748,22131.41276195048,4175186
2025-01-21 15:20:00,22131.41276195048,22161.028603151048,22066.811358153263,22095.857910470837,2271382
2025-01-21 15:25:00,22095.857910470837,22097.24471755403,22066.243615929023,22085.773077486312,4435160
2025-01-22 09:15:00,22085.773077486312,22194.9218241454,22041.251817996952,22110.513775969874,5909734
2025-01-22 09:20:00,22110.513775969874,22143.07978039486,22058.736967435278,22112.395496525634,4705479
2025-01-22 09:25:00,22112.395496525634,22140.174996912807,22073.206863257696,22088.811612832455,2016527
2025-01-22 09:30:00,22088.811612832455,22090.997076598433,22004.820060839043,22073.319775950567,2617294
2025-01-22 09:35:00,22073.319775950567,22127.5489373729,22065.736520667113,22088.904192880673,5063774
2025-01-22 09:40:00,22088.904192880673,22103.1460890182,22059.41689789488,22073.082762148653,7100637
2025-01-22 09:45:00,22073.082762148653,22090.816045388,21986.21301816301,22078.347177335723,1731548
2025-01-22 09:50:00,22078.347177335723,22120.26952299731,22069.791610028045,22079.80637687264,3803304
2025-01-22 09:55:00,22079.80637687264,22125.67851624242,22061.97393302338,22065.76518534722,4719197
2025-01-22 10:00:00,22065.76518534722,22126.75818150031,21947.5301404224,22113.905371948527,1626185
2025-01-22 10:05:00,22113.905371948527,22216.234767837755,22101.0315031224,22128.494708159964,5440822
2025-01-22 10:10:00,22128.494708159964,22234.156776298183,22010.878077951962,22083.797919917735,9411358
2025-01-22 10:15:00,22083.797919917735,22122.12225462868,22051.754313127494,22088.401241990538,4555810
2025-01-22 10:20:00,22088.401241990538,22091.422097001767,22030.20086046018,22074.10501978071,4337657
2025-01-22 10:25:00,22074.10501978071,22135.34064725232,22067.14769756803,22093.53682497742,2245370
2025-01-22 10:30:00,22093.53682497742,22133.48393385015,22056.528865637898,22076.32912925048,2558231
2025-01-22 10:35:00,22076.32912925048,22085.612864698596,22050.64140374898,22074.219990632842,2365221
2025-01-22 10:40:00,22074.219990632842,22109.667641256707,22055.756519889354,22085.901672149193,2100718
2025-01-22 10:45:00,22085.901672149193,22182.09616062592,22078.78857193188,22105.620114892638,2896252
2025-01-22 10:50:00,22105.620114892638,22142.025567146633,22026.326076038233,22079.344891518194,3815560
2025-01-22 10:55:00,22079.344891518194,22120.148014230108,22022.70887241568,22072.34593508044,2129083
2025-01-22 11:00:00,22072.34593508044,22082.778102114084,22011.59473747408,22062.230365960088,2747767
2025-01-22 11:05:00,22062.230365960088,22098.44231529377,21972.003512682684,22048.1603956759,3834195
2025-01-22 11:10:00,22048.1603956759,22112.356940610982,22004.37552158756,22087.845297086424,1134403
2025-01-22 11:15:00,22087.845297086424,22136.896539975576,22068.535723519217,22097.311923117788,5254716
2025-01-22 11:20:00,22097.311923117788,22130.70570372277,22066.583017365763,22069.693060443784,3636459
2025-01-22 11:25:00,22069.693060443784,22143.644806519143,22040.7707107981,22090.573845559156,3661386
2025-01-22 11:30:00,22090.573845559156,22175.439190848905,22058.719556311004,22138.346759485692,5827960
2025-01-22 11:35:00,22138.346759485692,22167.00414196697,22132.26794225261,22161.886638016815,5225559
2025-01-22 11:40:00,22161.886638016815,22186.37968506687,22099.667942370907,22128.355805873485,4428810
2025-01-22 11:45:00,22128.355805873485,22167.71959260137,22045.288797325647,22117.978866281886,3759588
2025-01-22 11:50:00,22117.978866281886,22159.425399178654,22095.342288733536,22146.74069916896,3253086
2025-01-22 11:55:00,22146.74069916896,22224.889246732997,22110.870824184738,22131.362128459736,2444989
2025-01-22 12:00:00,22131.362128459736,22152.676450806586,22106.416076389643,22141.730227454882,2022040
2025-01-22 12:05:00,22141.730227454882,22164.91140770604,22132.485597744886,22159.495531666147,3967552
2025-01-22 12:10:00,22159.495531666147,22213.089393578295,22133.155648417785,22139.22337899852,3981030
2025-01-22 12:15:00,22139.22337899852,22143.249050360584,22067.821286724844,22138.34031241474,3508053
2025-01-22 12:20:00,22138.34031241474,22204.275401716255,21992.30093038641,22066.55210973566,1669440
2025-01-22 12:25:00,22066.55210973566,22090.396319877218,21981.48033927213,22044.162715371593,866653
2025-01-22 12:30:00,22044.162715371593,22147.86875235613,21965.332855109093,22038.981928860147,3361166
2025-01-22 12:35:00,22038.981928860147,22090.822520829497,21958.771954045704,22011.673928982753,1306743
2025-01-22 12:40:00,22011.673928982753,22088.692056993423,21988.976232700756,22048.443645587646,3832221
2025-01-22 12:45:00,22048.443645587646,22090.334702813918,21956.681099983838,22017.040600312186,8660828
2025-01-22 12:50:00,22017.040600312186,22101.153046896117,22002.27649065041,22007.69185257919,3857818
2025-01-22 12:55:00,22007.69185257919,22040.230294221285,22006.4735151687,22011.044091681528,2628005
2025-01-22 13:00:00,22011.044091681528,22069.492697782065,21913.646056562015,22043.53842254597,1937836
2025-01-22 13:05:00,22043.53842254597,22080.568011661548,22003.74814728719,22012.03687345273,2450148
2025-01-22 13:10:00,22012.03687345273,22115.14738064455,21960.134483913174,22038.369117181723,3209253
2025-01-22 13:15:00,22038.369117181723,22039.561193195328,22007.22052091996,22039.042489439722,5589822
2025-01-22 13:20:00,22039.042489439722,22040.65246217407,21967.153067847044,22017.658990310047,3506483
2025-01-22 13:25:00,22017.658990310047,22052.697973398157,22008.003519450645,22028.37827765407,2825345
2025-01-22 13:30:00,22028.37827765407,22058.33551185207,21971.33110268072,22033.248381746573,4576897
2025-01-22 13:35:00,22033.248381746573,22180.11945963064,21977.43993950533,22020.36026767815,6838122
2025-01-22 13:40:00,22020.36026767815,22050.82262865592,21998.022338467308,22022.353999669005,3823853
2025-01-22 13:45:00,22022.353999669005,22084.556962978262,22010.66941620316,22014.250499711816,3597013
2025-01-22 13:50:00,22014.250499711816,22034.838016683112,21948.194277383696,22017.210769432557,1425486
2025-01-22 13:55:00,22017.210769432557,22045.06213084819,21997.862158604752,22032.332183572347,1654659
2025-01-22 14:00:00,22032.332183572347,22068.65569267797,22022.35718588598,22067.976547852886,1552056
2025-01-22 14:05:00,22067.976547852886,22159.60150997472,22027.788345247347,22040.916900294877,2970850
2025-01-22 14:10:00,22040.916900294877,22102.490692924443,21973.16956144567,22088.80216394195,2154579
2025-01-22 14:15:00,22088.80216394195,22137.969968838424,22026.61277020615,22045.767665106225,2550951
2025-01-22 14:20:00,22045.767665106225,22107.904182703413,21990.770994445145,22042.832447043453,2140956
2025-01-22 14:25:00,22042.832447043453,22088.08353360589,21974.629337487735,22056.3724948972,2237595
2025-01-22 14:30:00,22056.3724948972,22122.00184003192,22049.84089049122,22063.072903772314,1293594
2025-01-22 14:35:00,22063.072903772314,22118.611682731185,22006.481460443356,22049.666288756896,3649119
2025-01-22 14:40:00,22049.666288756896,22081.58824948635,22003.219026085542,22045.48432618689,4639313
2025-01-22 14:45:00,22045.48432618689,22050.64884214968,21943.405292053136,22034.979654947405,3384975
2025-01-22 14:50:00,22034.979654947405,22124.171752147708,22014.33422819676,22022.34512073332,3923286
2025-01-22 14:55:00,22022.34512073332,22083.67951600247,22005.149939943647,22041.64191912569,4124848
2025-01-22 15:00:00,22041.64191912569,22076.129145832925,22025.29028136094,22050.01459339722,4043389
2025-01-22 15:05:00,22050.01459339722,22065.270175311274,21969.144779971655,22035.07825753812,4991541
2025-01-22 15:10:00,22035.07825753812,22058.509310660636,21976.841373200037,22055.492390115032,5928931
2025-01-22 15:15:00,22055.492390115032,22130.646797535042,22016.74467891571,22062.76430563378,7196949
2025-01-22 15:20:00,22062.76430563378,22086.808935977944,22052.298146378107,22081.27241083967,1248084
2025-01-22 15:25:00,22081.27241083967,22096.389585064535,22074.520070800492,22095.721693703872,4129164
2025-01-23 09:15:00,22095.721693703872,22165.426182218584,22035.003145903327,22077.729931917984,1785063
2025-01-23 09:20:00,22077.729931917984,22106.7782315848,22006.64472922658,22065.7231980773,6603282
2025-01-23 09:25:00,22065.7231980773,22118.742267228426,22062.766490529026,22082.777246958933,3378792
2025-01-23 09:30:00,22082.777246958933,22105.576581468016,22074.512525174556,22096.799038039535,3753374
2025-01-23 09:35:00,22096.799038039535,22141.104934340925,22049.392702040655,22096.778978101465,3466338
2025-01-23 09:40:00,22096.778978101465,22099.88386360424,22057.94249503561,22099.832548379993,3631615
2025-01-23 09:45:00,22099.832548379993,22159.307050939868,22095.770415463572,22128.693989360054,7449649
2025-01-23 09:50:00,22128.693989360054,22188.57119567461,22110.037365659904,22115.967745197802,6075775
2025-01-23 09:55:00,22115.967745197802,22193.859258305045,22079.468690150792,22128.59345097243,7291600
2025-01-23 10:00:00,22128.59345097243,22141.636488100994,22108.170444027608,22124.536653313877,2965783
2025-01-23 10:05:00,22124.536653313877,22168.212831395118,22074.940698868006,22120.137784931627,1129894
2025-01-23 10:10:00,22120.137784931627,22159.15205504751,22081.88151111021,22145.035086818156,4749963
2025-01-23 10:15:00,22145.035086818156,22216.25300493591,22099.252670500915,22163.87839705752,1870584
2025-01-23 10:20:00,22163.87839705752,22192.12086081581,22089.34254636409,22182.476532281813,2727718
2025-01-23 10:25:00,22182.476532281813,22227.268466355425,22163.19406670483,22212.090266114305,3169029
2025-01-23 10:30:00,22212.090266114305,22245.32711313651,22197.020135716568,22213.007622236437,3272331
2025-01-23 10:35:00,22213.007622236437,22326.777489904376,22192.158729781084,22228.707314964176,4510356
2025-01-23 10:40:00,22228.707314964176,22261.312099901625,22200.407018021688,22222.213589272,2060173
2025-01-23 10:45:00,22222.213589272,22262.166962378138,22213.28323157137,22229.910548360254,4471633
2025-01-23 10:50:00,22229.910548360254,22282.684166154733,22219.703279156958,22227.447684074865,2972351
2025-01-23 10:55:00,22227.447684074865,22279.58419757114,22215.795637767627,22230.062537238387,12007790
2025-01-23 11:00:00,22230.062537238387,22253.89391975561,22177.959061743346,22243.8104730549,1476102
2025-01-23 11:05:00,22243.8104730549,22249.5060298745,22206.774442669062,22225.970895659153,3484189
2025-01-23 11:10:00,22225.970895659153,22319.689624917337,22165.981261713245,22273.225781517434,4445599
2025-01-23 11:15:00,22273.225781517434,22299.741635378738,22243.015560834814,22251.121029828035,2661491
2025-01-23 11:20:00,22251.121029828035,22256.510161200466,22208.01923314703,22224.371072703554,2453664
2025-01-23 11:25:00,22224.371072703554,22275.45659945776,22189.42537715747,22250.77306595044,6339276
2025-01-23 11:30:00,22250.77306595044,22351.488032671223,22243.89084709974,22268.988445075072,4977719
2025-01-23 11:35:00,22268.988445075072,22294.46627194691,22246.55499311431,22283.454428050238,2192621
2025-01-23 11:40:00,22283.454428050238,22321.680107203047,22266.64114129736,22298.022360423856,1557416
2025-01-23 11:45:00,22298.022360423856,22368.430018087893,22260.100461746446,22298.196602795222,4387268
2025-01-23 11:50:00,22298.196602795222,22353.166327147486,22259.481450598916,22278.505460136163,3841557
2025-01-23 11:55:00,22278.505460136163,22291.899602159305,22272.944895565262,22280.65544776763,4349049
2025-01-23 12:00:00,22280.65544776763,22295.758051894485,22208.622335555796,22265.921207924905,3061446
2025-01-23 12:05:00,22265.921207924905,22332.396133189253,22240.981703736667,22288.236569979763,5022239
2025-01-23 12:10:00,22288.236569979763,22313.82307644225,22273.476903260358,22285.385129717353,7276683
2025-01-23 12:15:00,22285.385129717353,22367.17252374801,22197.01228500446,22267.32673592559,7026699
2025-01-23 12:20:00,22267.32673592559,22328.6441021736,22229.19365364553,22260.572602766646,2170658
2025-01-23 12:25:00,22260.572602766646,22328.169051076005,22256.808936887417,22270.27193800132,11407718
2025-01-23 12:30:00,22270.27193800132,22294.411258292643,22203.553176932113,22258.093341403444,4542961
2025-01-23 12:35:00,22258.093341403444,22259.648402817264,22222.118643197296,22240.1379966269,1601979
2025-01-23 12:40:00,22240.1379966269,22303.41619094201,22195.27840769792,22246.039489766164,4067997
2025-01-23 12:45:00,22246.039489766164,22287.227538166433,22207.660561821063,22251.969110965514,3666521
2025-01-23 12:50:00,22251.969110965514,22254.693763407864,22220.561902693604,22241.07657611799,3083901
2025-01-23 12:55:00,22241.07657611799,22316.592008158863,22208.640570157673,22230.99258206549,2952964
2025-01-23 13:00:00,22230.99258206549,22322.839252288668,22162.292921366712,22236.626657212633,4644076
2025-01-23 13:05:00,22236.626657212633,22263.10951263359,22137.82406914924,22204.73249996473,4653182
2025-01-23 13:10:00,22204.73249996473,22283.89397199892,22122.302962351496,22173.760822264903,2437935
2025-01-23 13:15:00,22173.760822264903,22183.87458986595,22100.608568672324,22158.17383643587,2500691
2025-01-23 13:20:00,22158.17383643587,22202.98202908782,22027.639816392493,22153.858569107517,2452206
2025-01-23 13:25:00,22153.858569107517,22194.332050494162,22132.856101411424,22161.237130179306,2995461
2025-01-23 13:30:00,22161.237130179306,22224.101609661902,22088.302766420613,22194.60118993862,5092212
2025-01-23 13:35:00,22194.60118993862,22284.799018267757,22171.635259120707,22214.224288357895,5964117
2025-01-23 13:40:00,22214.224288357895,22236.85716461063,22173.87378182417,22211.093728396627,2936871
2025-01-23 13:45:00,22211.093728396627,22270.741764209444,22202.56230959247,22211.115722741957,5662999
2025-01-23 13:50:00,22211.115722741957,22240.50475561596,22161.49606992967,22189.17472491202,4076897
2025-01-23 13:55:00,22189.17472491202,22224.85767712342,22118.582888096465,22189.20792503532,3493875
2025-01-23 14:00:00,22189.20792503532,22212.495949767577,22178.439209794808,22183.213609043145,8316614
2025-01-23 14:05:00,22183.213609043145,22216.22735419764,22145.25502454277,22190.858378298995,3853751
2025-01-23 14:10:00,22190.858378298995,22245.337875423797,22141.780633160182,22172.85972961468,3055040
2025-01-23 14:15:00,22172.85972961468,22239.888384311464,22093.580666632006,22184.887309474398,4964635
2025-01-23 14:20:00,22184.887309474398,22286.132386884296,22155.848198468786,22219.550091457477,1766611
2025-01-23 14:25:00,22219.550091457477,22323.528133078693,22159.04261916331,22217.56518304002,2929451
2025-01-23 14:30:00,22217.56518304002,22234.874802067603,22203.786627125148,22226.99209765727,3726138
2025-01-23 14:35:00,22226.99209765727,22254.123114545997,22217.586866589707,22242.872989876807,4684106
